source,target,relation,relation_zh,evidence,source_doc,source_url,count,weight,color
work_order:JS202401300030,phenomenon:door_blocked,HAS_FAULT_PHENOMENON,故障现象,厅门锁失效,local:xlsx,,1,1,#ea580c
work_order:JS202401300030,phenomenon:open_door_bad,HAS_FAULT_PHENOMENON,故障现象,厅门锁失效,local:xlsx,,1,1,#ea580c
work_order:JS202401300030,phenomenon:trap,HAS_FAULT_PHENOMENON,故障现象,厅门锁失效,local:xlsx,,1,1,#ea580c
work_order:JS202401300084,phenomenon:close_door_bad,HAS_FAULT_PHENOMENON,故障现象,门机故障,local:xlsx,,1,1,#ea580c
work_order:JS202401300084,phenomenon:door_blocked,HAS_FAULT_PHENOMENON,故障现象,门机故障,local:xlsx,,1,1,#ea580c
work_order:JS202401300084,phenomenon:open_door_bad,HAS_FAULT_PHENOMENON,故障现象,门机故障,local:xlsx,,1,1,#ea580c
work_order:JS202401300084,phenomenon:trap,HAS_FAULT_PHENOMENON,故障现象,门机故障,local:xlsx,,1,1,#ea580c
work_order:JS202401310055,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,其他,local:xlsx,,1,1,#ea580c
work_order:JS202402010008,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,电梯在运行过程中出现的停电,local:xlsx,,1,1,#ea580c
work_order:JS202402010008,phenomenon:power_loss,HAS_FAULT_PHENOMENON,故障现象,电梯在运行过程中出现的停电,local:xlsx,,1,1,#ea580c
work_order:JS202402010008,phenomenon:trap,HAS_FAULT_PHENOMENON,故障现象,电梯在运行过程中出现的停电,local:xlsx,,1,1,#ea580c
work_order:JS202402010058,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,其他,local:xlsx,,1,1,#ea580c
work_order:JS202402020043,phenomenon:emergency_stop,HAS_FAULT_PHENOMENON,故障现象,安全回路断开,local:xlsx,,1,1,#ea580c
work_order:JS202402020043,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,安全回路断开,local:xlsx,,1,1,#ea580c
work_order:JS202402020043,phenomenon:safety_chain_open,HAS_FAULT_PHENOMENON,故障现象,安全回路断开,local:xlsx,,1,1,#ea580c
work_order:JS202402030007,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,其他,local:xlsx,,1,1,#ea580c
work_order:JS202402030090,phenomenon:close_door_bad,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402030090,phenomenon:door_blocked,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402030090,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402030090,phenomenon:trap,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402050025,phenomenon:close_door_bad,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402050025,phenomenon:door_blocked,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402050025,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402050025,phenomenon:trap,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402050067,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,其他,local:xlsx,,1,1,#ea580c
work_order:JS202402060007,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,电梯在运行过程中出现的停电,local:xlsx,,1,1,#ea580c
work_order:JS202402060007,phenomenon:power_loss,HAS_FAULT_PHENOMENON,故障现象,电梯在运行过程中出现的停电,local:xlsx,,1,1,#ea580c
work_order:JS202402060007,phenomenon:trap,HAS_FAULT_PHENOMENON,故障现象,电梯在运行过程中出现的停电,local:xlsx,,1,1,#ea580c
work_order:JS202402060046,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,电梯在运行过程中出现的停电,local:xlsx,,1,1,#ea580c
work_order:JS202402060046,phenomenon:power_loss,HAS_FAULT_PHENOMENON,故障现象,电梯在运行过程中出现的停电,local:xlsx,,1,1,#ea580c
work_order:JS202402060046,phenomenon:trap,HAS_FAULT_PHENOMENON,故障现象,电梯在运行过程中出现的停电,local:xlsx,,1,1,#ea580c
work_order:JS202402080062,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,其他,local:xlsx,,1,1,#ea580c
work_order:JS202402100087,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,其他,local:xlsx,,1,1,#ea580c
work_order:JS202402110040,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,其他,local:xlsx,,1,1,#ea580c
work_order:JS202402130018,phenomenon:close_door_bad,HAS_FAULT_PHENOMENON,故障现象,门机故障,local:xlsx,,1,1,#ea580c
work_order:JS202402130018,phenomenon:door_blocked,HAS_FAULT_PHENOMENON,故障现象,门机故障,local:xlsx,,1,1,#ea580c
work_order:JS202402130018,phenomenon:open_door_bad,HAS_FAULT_PHENOMENON,故障现象,门机故障,local:xlsx,,1,1,#ea580c
work_order:JS202402130018,phenomenon:trap,HAS_FAULT_PHENOMENON,故障现象,门机故障,local:xlsx,,1,1,#ea580c
work_order:JS202402130038,phenomenon:controller_crash,HAS_FAULT_PHENOMENON,故障现象,电气元器件（接触器、继电池、驱动器件等）失效,local:xlsx,,1,1,#ea580c
work_order:JS202402130038,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,电气元器件（接触器、继电池、驱动器件等）失效,local:xlsx,,1,1,#ea580c
work_order:JS202402140018,phenomenon:close_door_bad,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402140018,phenomenon:door_blocked,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402140018,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402140018,phenomenon:trap,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402140032,phenomenon:close_door_bad,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402140032,phenomenon:door_blocked,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402140032,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402140032,phenomenon:trap,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402140069,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,张紧轮开关动作,local:xlsx,,1,1,#ea580c
work_order:JS202402140121,phenomenon:controller_crash,HAS_FAULT_PHENOMENON,故障现象,电气元器件（接触器、继电池、驱动器件等）失效,local:xlsx,,1,1,#ea580c
work_order:JS202402140121,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,电气元器件（接触器、继电池、驱动器件等）失效,local:xlsx,,1,1,#ea580c
work_order:JS202402150039,phenomenon:close_door_bad,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402150039,phenomenon:door_blocked,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402150039,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402150039,phenomenon:trap,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402160052,phenomenon:close_door_bad,HAS_FAULT_PHENOMENON,故障现象,门机故障,local:xlsx,,1,1,#ea580c
work_order:JS202402160052,phenomenon:door_blocked,HAS_FAULT_PHENOMENON,故障现象,门机故障,local:xlsx,,1,1,#ea580c
work_order:JS202402160052,phenomenon:open_door_bad,HAS_FAULT_PHENOMENON,故障现象,门机故障,local:xlsx,,1,1,#ea580c
work_order:JS202402160052,phenomenon:trap,HAS_FAULT_PHENOMENON,故障现象,门机故障,local:xlsx,,1,1,#ea580c
work_order:JS202402170014,phenomenon:close_door_bad,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402170014,phenomenon:door_blocked,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402170014,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402170014,phenomenon:trap,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402170061,phenomenon:abnormal_noise,HAS_FAULT_PHENOMENON,故障现象,制动器故障,local:xlsx,,1,1,#ea580c
work_order:JS202402170061,phenomenon:brake_fault,HAS_FAULT_PHENOMENON,故障现象,制动器故障,local:xlsx,,1,1,#ea580c
work_order:JS202402170061,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,制动器故障,local:xlsx,,1,1,#ea580c
work_order:JS202402180015,phenomenon:close_door_bad,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402180015,phenomenon:door_blocked,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402180015,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402180015,phenomenon:trap,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402190054,phenomenon:close_door_bad,HAS_FAULT_PHENOMENON,故障现象,厅门锁失效,local:xlsx,,1,1,#ea580c
work_order:JS202402190054,phenomenon:door_blocked,HAS_FAULT_PHENOMENON,故障现象,厅门锁失效,local:xlsx,,1,1,#ea580c
work_order:JS202402190054,phenomenon:open_door_bad,HAS_FAULT_PHENOMENON,故障现象,厅门锁失效,local:xlsx,,1,1,#ea580c
work_order:JS202402190054,phenomenon:trap,HAS_FAULT_PHENOMENON,故障现象,厅门锁失效,local:xlsx,,1,1,#ea580c
work_order:JS202402190055,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,张紧轮开关动作,local:xlsx,,1,1,#ea580c
work_order:JS202402220052,phenomenon:close_door_bad,HAS_FAULT_PHENOMENON,故障现象,厅门锁失效,local:xlsx,,1,1,#ea580c
work_order:JS202402220052,phenomenon:door_blocked,HAS_FAULT_PHENOMENON,故障现象,厅门锁失效,local:xlsx,,1,1,#ea580c
work_order:JS202402220052,phenomenon:open_door_bad,HAS_FAULT_PHENOMENON,故障现象,厅门锁失效,local:xlsx,,1,1,#ea580c
work_order:JS202402220052,phenomenon:trap,HAS_FAULT_PHENOMENON,故障现象,厅门锁失效,local:xlsx,,1,1,#ea580c
work_order:JS202402220055,phenomenon:close_door_bad,HAS_FAULT_PHENOMENON,故障现象,轿门锁失效,local:xlsx,,1,1,#ea580c
work_order:JS202402220055,phenomenon:door_blocked,HAS_FAULT_PHENOMENON,故障现象,轿门锁失效,local:xlsx,,1,1,#ea580c
work_order:JS202402220055,phenomenon:open_door_bad,HAS_FAULT_PHENOMENON,故障现象,轿门锁失效,local:xlsx,,1,1,#ea580c
work_order:JS202402220055,phenomenon:trap,HAS_FAULT_PHENOMENON,故障现象,轿门锁失效,local:xlsx,,1,1,#ea580c
work_order:JS202402230043,phenomenon:close_door_bad,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402230043,phenomenon:door_blocked,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402230043,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402230043,phenomenon:trap,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402230056,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,其他,local:xlsx,,1,1,#ea580c
work_order:JS202402230072,phenomenon:controller_crash,HAS_FAULT_PHENOMENON,故障现象,电气元器件（接触器、继电池、驱动器件等）失效,local:xlsx,,1,1,#ea580c
work_order:JS202402230072,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,电气元器件（接触器、继电池、驱动器件等）失效,local:xlsx,,1,1,#ea580c
work_order:JS202402240035,phenomenon:controller_crash,HAS_FAULT_PHENOMENON,故障现象,电气元器件（接触器、继电池、驱动器件等）失效,local:xlsx,,1,1,#ea580c
work_order:JS202402240035,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,电气元器件（接触器、继电池、驱动器件等）失效,local:xlsx,,1,1,#ea580c
work_order:JS202402250070,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,其他,local:xlsx,,1,1,#ea580c
work_order:JS202402260079,phenomenon:close_door_bad,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402260079,phenomenon:door_blocked,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402260079,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402260079,phenomenon:trap,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402280108,phenomenon:close_door_bad,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402280108,phenomenon:door_blocked,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402280108,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202402280108,phenomenon:trap,HAS_FAULT_PHENOMENON,故障现象,生活垃圾导致开关门受阻，电梯停止运行,local:xlsx,,1,1,#ea580c
work_order:JS202403030064,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,其他,local:xlsx,,1,1,#ea580c
work_order:JS202403050042,phenomenon:controller_crash,HAS_FAULT_PHENOMENON,故障现象,电气元器件（接触器、继电池、驱动器件等）失效,local:xlsx,,1,1,#ea580c
work_order:JS202403050042,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,电气元器件（接触器、继电池、驱动器件等）失效,local:xlsx,,1,1,#ea580c
work_order:JS202403050082,phenomenon:close_door_bad,HAS_FAULT_PHENOMENON,故障现象,门机故障,local:xlsx,,1,1,#ea580c
work_order:JS202403050082,phenomenon:door_blocked,HAS_FAULT_PHENOMENON,故障现象,门机故障,local:xlsx,,1,1,#ea580c
work_order:JS202403050082,phenomenon:open_door_bad,HAS_FAULT_PHENOMENON,故障现象,门机故障,local:xlsx,,1,1,#ea580c
work_order:JS202403050082,phenomenon:trap,HAS_FAULT_PHENOMENON,故障现象,门机故障,local:xlsx,,1,1,#ea580c
work_order:JS202403060042,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,电梯在运行过程中出现的停电,local:xlsx,,1,1,#ea580c
work_order:JS202403060042,phenomenon:power_loss,HAS_FAULT_PHENOMENON,故障现象,电梯在运行过程中出现的停电,local:xlsx,,1,1,#ea580c
work_order:JS202403060042,phenomenon:trap,HAS_FAULT_PHENOMENON,故障现象,电梯在运行过程中出现的停电,local:xlsx,,1,1,#ea580c
work_order:JS202403060048,phenomenon:emergency_stop,HAS_FAULT_PHENOMENON,故障现象,限速器开关限制,local:xlsx,,1,1,#ea580c
work_order:JS202403060048,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,限速器开关限制,local:xlsx,,1,1,#ea580c
work_order:JS202403060048,phenomenon:safety_chain_open,HAS_FAULT_PHENOMENON,故障现象,限速器开关限制,local:xlsx,,1,1,#ea580c
work_order:JS202403060068,phenomenon:close_door_bad,HAS_FAULT_PHENOMENON,故障现象,轿门锁失效,local:xlsx,,1,1,#ea580c
work_order:JS202403060068,phenomenon:door_blocked,HAS_FAULT_PHENOMENON,故障现象,轿门锁失效,local:xlsx,,1,1,#ea580c
work_order:JS202403060068,phenomenon:open_door_bad,HAS_FAULT_PHENOMENON,故障现象,轿门锁失效,local:xlsx,,1,1,#ea580c
work_order:JS202403060068,phenomenon:trap,HAS_FAULT_PHENOMENON,故障现象,轿门锁失效,local:xlsx,,1,1,#ea580c
work_order:JS202403070073,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,其他,local:xlsx,,1,1,#ea580c
work_order:JS202403070095,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,其他,local:xlsx,,1,1,#ea580c
work_order:JS202403080032,phenomenon:close_door_bad,HAS_FAULT_PHENOMENON,故障现象,厅门锁失效,local:xlsx,,1,1,#ea580c
work_order:JS202403080032,phenomenon:door_blocked,HAS_FAULT_PHENOMENON,故障现象,厅门锁失效,local:xlsx,,1,1,#ea580c
work_order:JS202403080032,phenomenon:open_door_bad,HAS_FAULT_PHENOMENON,故障现象,厅门锁失效,local:xlsx,,1,1,#ea580c
work_order:JS202403080032,phenomenon:trap,HAS_FAULT_PHENOMENON,故障现象,厅门锁失效,local:xlsx,,1,1,#ea580c
work_order:JS202403080087,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,其他,local:xlsx,,1,1,#ea580c
work_order:JS202403080088,phenomenon:close_door_bad,HAS_FAULT_PHENOMENON,故障现象,门机故障,local:xlsx,,1,1,#ea580c
work_order:JS202403080088,phenomenon:door_blocked,HAS_FAULT_PHENOMENON,故障现象,门机故障,local:xlsx,,1,1,#ea580c
work_order:JS202403080088,phenomenon:open_door_bad,HAS_FAULT_PHENOMENON,故障现象,门机故障,local:xlsx,,1,1,#ea580c
work_order:JS202403080088,phenomenon:trap,HAS_FAULT_PHENOMENON,故障现象,门机故障,local:xlsx,,1,1,#ea580c
work_order:JS202403090008,phenomenon:controller_crash,HAS_FAULT_PHENOMENON,故障现象,电气元器件（接触器、继电池、驱动器件等）失效,local:xlsx,,1,1,#ea580c
work_order:JS202403090008,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,电气元器件（接触器、继电池、驱动器件等）失效,local:xlsx,,1,1,#ea580c
work_order:JS202403100102,phenomenon:leveling_bad,HAS_FAULT_PHENOMENON,故障现象,平层感应器失效,local:xlsx,,1,1,#ea580c
work_order:JS202403100102,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,平层感应器失效,local:xlsx,,1,1,#ea580c
work_order:JS202403110017,phenomenon:emergency_stop,HAS_FAULT_PHENOMENON,故障现象,安全回路断开,local:xlsx,,1,1,#ea580c
work_order:JS202403110017,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,安全回路断开,local:xlsx,,1,1,#ea580c
work_order:JS202403110017,phenomenon:safety_chain_open,HAS_FAULT_PHENOMENON,故障现象,安全回路断开,local:xlsx,,1,1,#ea580c
work_order:JS202403120095,phenomenon:not_running,HAS_FAULT_PHENOMENON,故障现象,其他,local:xlsx,,1,1,#ea580c
